Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player
USD,20,Pass,Unsuccessful,"[7.142857142857132, 73.14285714285714]","[7.714285714285701, 34.85714285714286]",USD,24
,,,,,,,
USD,20,Tackle,Successful,"[7.523809523809511, 34.285714285714285]","[17.428571428571416, 57.142857142857146]",Opponent,10
,,,,,,,
USD,20,Shot(foot),Unsuccessful,"[3.1428571428571317, 49.904761904761905]","[0.2857142857142776, 38.85714285714286]",USD,10
,,,,,,,
USD,21,Tackle,Successful,"[47.7142857142857, 52.38095238095238]","[29.23809523809522, 62.095238095238095]",USD,26
USD,21,Pass,Successful,"[28.09523809523808, 62.476190476190474]","[38.38095238095237, 54.476190476190474]",USD,10
,,,,,,,
USD,21,Pass,Successful,"[35.33333333333332, 53.904761904761905]","[28.66666666666665, 65.14285714285714]",USD,26
,,,,,,,
USD,21,Pass,Successful,"[27.90476190476189, 68.95238095238095]","[33.61904761904761, 64.95238095238095]",USD,10
,,,,,,,
USD,21,Shot(foot),Successful,"[25.047619047619037, 68.38095238095238]","[1.4285714285714164, 36.952380952380956]",USD,24
USD,22,Tackle,Successful,"[45.42857142857141, 56.57142857142857]","[54.19047619047618, 51.42857142857143]",USD,17
,,,,,,,
USD,22,Pass,Successful,"[50.19047619047618, 52.952380952380956]","[67.9047619047619, 43.23809523809524]",USD,5
,,,,,,,
USD,22,Shot(foot),Successful,"[78.38095238095238, 47.42857142857143]","[119.14285714285714, 41.523809523809526]",USD,11
,,,,,,,
USD,23,Pass,Unsuccessful,"[94.38095238095238, 65.71428571428572]","[52.28571428571427, 50.666666666666664]",Opponent,17
,,,,,,,
USD,23,Pass,Successful,"[54.57142857142856, 56.19047619047619]","[94.0, 5.904761904761912]",USD,17
,,,,,,,
USD,23,Shot(foot),Unsuccessful,"[103.9047619047619, 22.85714285714286]","[118.19047619047618, 40.19047619047619]",USD,11
,,,,,,,
USD,24,Tackle,Successful,"[76.09523809523807, 18.095238095238102]","[-1, -1]",USD,17
,,,,,,,
USD,24,Pass,Successful,"[85.99999999999997, 15.80952380952381]","[92.09523809523807, 4.571428571428569]",USD,17
,,,,,,,
USD,24,Pass,Successful,"[94.57142857142856, 1.3333333333333428]","[89.99999999999997, 13.904761904761912]",USD,25
,,,,,,,
USD,24,Pass,Successful,"[89.61904761904759, 14.666666666666671]","[76.85714285714283, 4.19047619047619]",USD,17
,,,,,,,
