game,x1,y1,won,player
UCI,36.0,64.0,False,6
UCI,80.4,44.0,True,6
UCI,68.39999999999999,39.2,True,23
UCI,63.6,37.599999999999994,True,9
UCI,50.4,5.6000000000000005,False,22
UCI,36.0,24.8,True,6
UCI,27.6,32.8,False,8
UCI,44.4,72.0,True,12
UCI,46.800000000000004,9.6,True,6
UCI,33.6,62.400000000000006,True,23
UCI,13.2,7.199999999999999,False,10
UCI,31.200000000000003,30.4,True,29
UCI,4.8,68.8,True,32
UCI,8.4,56.8,True,2
UCI,82.8,38.4,True,2
UCI,33.6,5.6000000000000005,True,14
UCI,34.8,4.8,True,23
UCI,24.0,6.4,False,10
UCI,55.2,3.2,True,10
UCI,67.2,18.400000000000002,True,8
UCI,33.6,34.4,True,32
UCI,28.799999999999997,28.0,True,25
UCI,27.6,61.6,False,9
UCI,8.4,69.6,False,12
UCI,14.399999999999999,73.60000000000001,True,7
UCI,105.6,20.0,False,10
UCI,46.800000000000004,16.0,True,32
UCI,81.60000000000001,63.2,True,8
UCI,34.8,57.599999999999994,False,32
UCI,76.8,57.599999999999994,True,9
UCI,86.39999999999999,37.599999999999994,False,8
UCI,54.0,34.4,True,7
UCI,36.0,61.6,True,9
UCI,39.6,64.80000000000001,True,9
UCI,16.8,74.4,True,8
UCI,54.0,36.800000000000004,True,22
UCI,46.800000000000004,21.6,True,9
UCI,57.599999999999994,70.4,True,8
UCI,10.799999999999999,69.6,True,12
UCI,21.599999999999998,38.4,False,25
UCI,55.2,30.4,True,25
UCI,76.8,55.199999999999996,True,32
UCI,67.2,40.8,False,9
UCI,46.800000000000004,31.200000000000003,True,8
UCI,69.6,14.399999999999999,True,32
UCI,100.8,61.6,True,22
UCI,55.2,44.0,True,8
UCI,69.6,28.0,True,6
UCI,67.2,40.8,False,32
UCI,70.8,25.6,True,14
UCI,76.8,12.0,True,6
UCI,81.60000000000001,23.2,True,6
UCI,34.8,68.8,True,8
UCD,55.2,8.8,False,29
UCD,15.600000000000001,24.0,False,25
UCD,109.2,6.4,True,10
UCD,82.8,76.8,True,8
UCD,8.4,67.2,False,12
UCD,12.0,4.0,True,10
UCD,22.8,15.2,True,25
UCD,19.2,18.400000000000002,False,25
UCD,8.4,64.0,False,12
UCD,15.600000000000001,24.0,False,10
UCD,14.399999999999999,72.8,False,7
UCD,15.600000000000001,56.8,False,2
UCD,22.8,4.8,False,10
UCD,7.199999999999999,14.399999999999999,False,17
UCD,13.2,5.6000000000000005,False,17
UCD,66.0,69.6,True,7
UCD,12.0,72.8,True,8
UCD,25.2,3.2,False,10
UCD,13.2,14.399999999999999,True,6
UCD,14.399999999999999,4.8,False,10
UCD,48.0,1.6,True,29
UCD,51.6,1.6,False,17
UCD,38.4,59.2,True,8
UCD,106.8,14.399999999999999,True,17
UCD,70.8,20.0,True,25
UCD,60.0,44.800000000000004,False,6
UCD,34.8,47.199999999999996,False,2
UCD,6.0,56.8,True,12
UCD,44.4,44.800000000000004,True,23
UCD,28.799999999999997,35.2,True,6
UCD,27.6,2.4,True,17
UCD,25.2,1.6,True,10
UCD,86.39999999999999,59.2,True,9
UCD,85.19999999999999,7.199999999999999,True,7
UCD,82.8,49.6,True,6
UCD,93.60000000000001,12.8,False,23
UCD,26.4,19.2,True,2
UCD,39.6,72.8,True,8
UCD,37.2,7.199999999999999,True,10
UCD,25.2,56.8,True,2
UCD,91.2,14.399999999999999,True,22
UCD,48.0,69.6,True,20
UCD,51.6,77.6,True,8
UCD,55.2,74.4,True,9
UCD,49.199999999999996,76.0,True,20
UCD,55.2,8.8,True,6
UCD,15.600000000000001,4.0,False,10
UCD,57.599999999999994,11.200000000000001,True,32
UCD,50.4,69.6,True,32
UCD,88.8,76.0,True,12
UCD,91.2,18.400000000000002,False,6
UCD,67.2,69.6,False,23
UCD,63.6,36.800000000000004,False,7
UCD,57.599999999999994,5.6000000000000005,True,10
UCD,58.8,14.399999999999999,True,6
UCD,49.199999999999996,27.200000000000003,True,25
