Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player
George Mason,21,Shot(foot),Unsuccessful,"[13.809523809523796, 41.904761904761905]","[3.904761904761891, 39.04761904761905]",Howard,-1
,,,,,,,
George Mason,22,Set Piece,Successful,"[0.857142857142847, 0.1904761904761898]","[11.142857142857132, 43.42857142857143]",Howard,-1
,,,,,,,
George Mason,22,Shot(head),Unsuccessful,"[11.714285714285701, 42.476190476190474]","[4.285714285714278, 43.04761904761905]",Howard,-1
,,,,,,,
George Mason,23,Pass,Unsuccessful,"[12.09523809523808, 4.952380952380949]","[43.33333333333332, 8.952380952380949]",Opponent,-1
,,,,,,,
George Mason,23,Pass,Successful,"[3.1428571428571317, 26.47619047619048]","[9.999999999999986, 31.23809523809524]",Howard,-1
,,,,,,,
George Mason,23,Shot(foot),Unsuccessful,"[10.190476190476183, 28.95238095238095]","[5.047619047619037, 33.523809523809526]",Howard,-1
,,,,,,,
George Mason,24,Pass,Unsuccessful,"[87.9047619047619, 58.476190476190474]","[109.42857142857142, 59.42857142857143]",Opponent,-1
,,,,,,,
George Mason,24,Pass,Successful,"[87.14285714285714, 59.80952380952381]","[57.04761904761903, 73.14285714285714]",Howard,-1
,,,,,,,
George Mason,24,Shot(foot),Unsuccessful,"[9.619047619047606, 55.80952380952381]","[2.1904761904761827, 42.85714285714286]",Howard,-1
,,,,,,,
George Mason,25,Throw-in,Successful,"[18.380952380952372, 0.952380952380949]","[22.571428571428562, 23.80952380952381]",Howard,-1
,,,,,,,
George Mason,25,Pass,Successful,"[22.761904761904752, 29.904761904761912]","[35.14285714285713, 37.904761904761905]",Howard,-1
,,,,,,,
George Mason,25,Shot(foot),Unsuccessful,"[29.999999999999993, 44.19047619047619]","[19.14285714285713, 41.714285714285715]",Howard,-1
,,,,,,,
UMBC,26,Tackle,Successful,"[71.9047619047619, 17.904761904761912]","[-1, -1]",Howard,-1
,,,,,,,
UMBC,26,Pass,Successful,"[74.19047619047618, 17.714285714285722]","[90.38095238095238, 20.76190476190476]",Howard,-1
,,,,,,,
UMBC,26,Shot(foot),Unsuccessful,"[88.09523809523807, 29.14285714285714]","[99.7142857142857, 33.142857142857146]",Howard,-1
,,,,,,,
UMBC,27,Pass,Successful,"[13.047619047619037, 41.904761904761905]","[26.761904761904752, 22.66666666666667]",Howard,-1
,,,,,,,
UMBC,27,Tackle,Successful,"[101.42857142857142, 40.0]","[93.23809523809524, 52.57142857142857]",Opponent,-1
,,,,,,,
UMBC,27,Shot(foot),Unsuccessful,"[93.42857142857142, 52.0]","[118.0, 37.714285714285715]",Howard,-1
,,,,,,,
UMBC,28,Set Piece,Successful,"[95.9047619047619, 25.523809523809533]","[119.33333333333331, 36.57142857142857]",Howard,-1
,,,,,,,
UMBC,28,Shot(foot),Successful,"[96.66666666666666, 24.57142857142857]","[119.33333333333331, 37.523809523809526]",Howard,-1
UMBC,29,Tackle,Successful,"[71.9047619047619, 28.57142857142857]","[-1, -1]",Howard,-1
UMBC,29,Pass,Successful,"[70.95238095238093, 26.85714285714286]","[33.23809523809522, 7.047619047619051]",Howard,-1
UMBC,29,Shot(foot),Unsuccessful,"[16.09523809523808, 19.80952380952381]","[1.6190476190476062, 35.80952380952381]",Howard,-1
UMBC,30,Tackle,Successful,"[38.57142857142856, 42.666666666666664]","[-1, -1]",Howard,-1
UMBC,30,Pass,Successful,"[29.23809523809522, 43.23809523809524]","[35.33333333333332, 45.904761904761905]",Howard,-1
UMBC,30,Shot(foot),Unsuccessful,"[20.666666666666657, 39.42857142857143]","[1.0476190476190368, 46.666666666666664]",Howard,-1
UMBC,31,Throw-in,Successful,"[36.47619047619046, 0.1904761904761898]","[35.33333333333332, 10.095238095238102]",Howard,-1
UMBC,31,Pass,Successful,"[4.095238095238088, 14.666666666666671]","[12.857142857142847, 37.142857142857146]",Howard,-1
UMBC,31,Shot(foot),Unsuccessful,"[13.999999999999986, 37.904761904761905]","[1.0476190476190368, 57.523809523809526]",Howard,-1
UMBC,32,Pass,Unsuccessful,"[26.571428571428562, 10.095238095238102]","[42.76190476190475, 10.285714285714292]",Opponent,-1
UMBC,32,Pass,Successful,"[3.5238095238095113, 22.85714285714286]","[8.476190476190467, 36.0]",Howard,-1
UMBC,32,Shot(foot),Successful,"[8.476190476190467, 35.04761904761905]","[0.857142857142847, 41.714285714285715]",Howard,-1
UMBC,33,Tackle,Successful,"[42.95238095238094, 32.0]","[-1, -1]",Howard,-1
UMBC,33,Pass,Successful,"[36.85714285714284, 36.57142857142857]","[21.047619047619037, 57.904761904761905]",Howard,-1
UMBC,33,Shot(foot),Unsuccessful,"[16.285714285714278, 52.19047619047619]","[1.809523809523796, 39.04761904761905]",Howard,-1
