Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-09-18,UNLV Rebels - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Non-conference matches,24,CSU Bakersfield Roadrunners,4-2-3-1 (37.36%),0,0,1,0,0,49,33,67.35,33.74,26,6,9,11,13,5,4,4,36,15,41.67,1,0,0,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,1,0,18,8,44.44,0,0,0,0,0,9,3,33.33,6,3,50,1,0,0,13,5,6,1,1,22,10,45.45,8,7,87.5,13,11,84.62,9,4,44.44,11,5,45.45,8,5,62.5,0,0,0,2,1,50,4,16.06,1.75,18.37,31.86,20.63,6.75
2023-09-18,UNLV Rebels - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Non-conference matches,24,UNLV Rebels,4-4-2 (100.0%),0,0.35,2,0,0,87,71,81.61,66.26,27,4,12,11,20,7,10,3,36,21,58.33,1,0,0,6,1,16.67,0,0,0,1,0,0,3,1,33.33,0,0,0,4,0,0,0,0,4,0,2,2,9,6,66.67,0,0,0,0,0,18,10,55.56,6,3,50,1,0,0,6,3,5,1,0,30,20,66.67,11,10,90.91,38,35,92.11,8,4,50,10,8,80,10,8,80,0,0,0,7,4,57.14,1,14.52,3,9.2,14.53,21.09,5.67
2023-09-15,Utah Tech Trailblazers - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Non-conference matches,28,CSU Bakersfield Roadrunners,4-1-4-1 (0.0%),0,0,0,0,0,36,14,38.89,27.76,45,15,18,12,26,16,10,0,70,27,38.57,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,1,2,1,0,2,19,6,31.58,0,0,2,2,100,24,12,50,16,6,37.5,1,1,100,22,19,5,1,0,25,7,28,1,0,0,7,5,71.43,12,2,16.67,7,1,14.29,11,4,36.36,0,0,0,7,7,100,4,9.38,0.97,33.33,0,24.34,12
2023-09-15,Utah Tech Trailblazers - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Non-conference matches,28,Utah Tech Trailblazers,4-1-4-1 (47.43%),0,0.98,8,2,25,145,113,77.93,72.24,44,0,13,31,33,7,21,5,70,40,57.14,3,0,0,20,4,20,1,1,100,1,1,100,2,1,50,0,0,0,8,3,37.5,2,4,12,2,4,13,24,12,50,0,0,0,0,0,19,13,68.42,16,8,50,1,1,100,7,6,3,0,0,51,35,68.63,12,10,83.33,67,59,88.06,18,10,55.56,23,15,65.22,28,21,75,0,0,0,16,15,93.75,0,14.52,3.3,12.41,18.42,20.21,3.5
2023-09-11,CSU Bakersfield Roadrunners - Fresno Pacific Sunbird 6:1,United States. NCAA D1 Non-conference matches,23,CSU Bakersfield Roadrunners,4-1-4-1 (0.0%),1,0.76,7,3,42.86,141,124,87.94,73.73,21,2,5,14,16,6,6,4,45,23,51.11,2,1,50,9,4,44.44,0,0,0,1,1,100,1,1,100,0,0,0,4,1,25,1,0,6,1,4,5,17,8,47.06,0,1,1,1,100,19,10,52.63,5,2,40,2,0,0,5,1,5,2,0,47,38,80.85,16,16,100,72,65,90.28,9,5,55.56,18,14,77.78,23,20,86.96,2,1,50,4,4,100,0,15.26,5.64,6.38,16.85,21.65,8.8
2023-09-11,CSU Bakersfield Roadrunners - Fresno Pacific Sunbird 6:1,United States. NCAA D1 Non-conference matches,23,Fresno Pacific Sunbird,4-4-1-1 (0.0%),1,0.24,1,1,100,56,41,73.21,26.27,21,6,9,6,14,8,5,1,45,22,48.89,0,0,0,4,0,0,0,0,0,0,0,0,1,1,100,0,0,0,2,0,0,0,0,1,1,0,2,19,9,47.37,0,1,3,3,100,17,9,52.94,5,3,60,2,1,50,7,3,6,2,0,22,17,77.27,12,10,83.33,11,8,72.73,4,3,75,4,4,100,12,6,50,0,0,0,3,1,33.33,5,17.02,2.67,7.14,7.12,18.35,21.4
2023-09-08,San Francisco Dons - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Non-conference matches,24,CSU Bakersfield Roadrunners,4-1-4-1 (28.64%),0,0,1,0,0,25,16,64,25.23,32,11,16,5,18,13,5,0,96,41,42.71,1,0,0,5,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,33.33,0,0,2,2,100,33,21,63.64,22,7,31.82,6,2,33.33,11,10,8,2,0,19,12,63.16,1,1,100,4,3,75,8,5,62.5,3,2,66.67,13,8,61.54,0,0,0,4,2,50,5,11.39,1,32,28.02,24.31,4.8
2023-09-08,San Francisco Dons - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Non-conference matches,24,San Francisco Dons,3-4-1-2 (100.0%),0,0.26,4,1,25,70,56,80,74.77,27,3,7,17,27,5,15,7,96,47,48.96,2,1,50,10,2,20,0,0,0,1,1,100,4,1,25,0,0,0,3,2,66.67,1,1,2,0,1,5,33,12,36.36,0,0,0,0,0,24,16,66.67,22,11,50,1,0,0,5,2,6,3,0,29,23,79.31,6,6,100,24,22,91.67,7,3,42.86,15,10,66.67,13,11,84.62,1,0,0,9,8,88.89,1,10.76,2.19,10,20.63,21.16,2.3
2023-09-04,CSU Bakersfield Roadrunners - Pacific Tigers 1:1,United States. NCAA D1 Non-conference matches,20,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.37,7,3,42.86,67,58,86.57,48,21,7,3,11,17,6,6,5,60,26,43.33,4,2,50,9,4,44.44,0,0,0,2,2,100,1,0,0,0,0,0,3,2,66.67,1,6,6,1,1,8,28,8,28.57,0,0,0,0,0,19,13,68.42,10,3,30,2,1,50,4,3,3,0,0,24,19,79.17,9,9,100,25,23,92,5,3,60,7,5,71.43,16,12,75,0,0,0,5,5,100,2,15.98,2.91,7.46,19.9,22.77,11.67
2023-09-04,CSU Bakersfield Roadrunners - Pacific Tigers 1:1,United States. NCAA D1 Non-conference matches,20,Pacific Tigers,4-2-3-1 (100.0%),0,0.16,2,0,0,59,45,76.27,52,30,10,8,12,16,9,5,2,60,33,55,1,0,0,9,1,11.11,0,0,0,1,0,0,2,1,50,0,0,0,3,0,0,0,3,7,1,1,5,19,6,31.58,0,0,3,3,100,28,20,71.43,10,6,60,0,0,0,9,5,3,0,0,24,16,66.67,7,7,100,19,15,78.95,2,0,0,6,4,66.67,12,8,66.67,0,0,0,4,4,100,1,12.99,2.46,3.39,18.68,18.95,11
2023-08-29,San Diego State Aztecs - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Non-conference matches,26,CSU Bakersfield Roadrunners,4-1-4-1 (0.0%),0,0.46,4,0,0,65,53,81.54,44.88,28,7,14,7,24,8,14,2,68,40,58.82,1,0,0,5,2,40,2,0,0,1,1,100,2,0,0,0,0,0,3,2,66.67,2,1,6,0,3,4,17,9,52.94,0,1,2,2,100,26,17,65.38,16,9,56.25,4,1,25,7,6,5,2,0,25,17,68,6,6,100,24,21,87.5,6,1,16.67,9,5,55.56,12,10,83.33,1,0,0,4,2,50,2,15.38,2.6,9.23,15.84,18.52,7.71
2023-08-29,San Diego State Aztecs - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Non-conference matches,26,San Diego State Aztecs,4-4-2 (0.0%),1,0.86,3,2,66.67,75,61,81.33,55.12,24,4,11,9,22,5,13,4,68,27,39.71,1,0,0,4,0,0,1,1,100,1,1,100,0,0,0,0,0,0,1,1,100,1,2,4,2,1,7,26,9,34.62,1,0,0,0,0,17,8,47.06,16,6,37.5,3,0,0,11,2,4,1,0,26,19,73.08,15,11,73.33,21,21,100,6,3,50,5,4,80,13,9,69.23,0,0,0,8,7,87.5,4,14.46,2.34,8,13.41,18.53,6
2023-08-25,CSU Bakersfield Roadrunners - San Jose State Spartans 1:1,United States. NCAA D1 Non-conference matches,18,CSU Bakersfield Roadrunners,4-1-4-1 (100.0%),0,0.38,2,1,50,53,40,75.47,37.56,20,1,3,16,19,9,9,1,58,31,53.45,0,0,0,4,2,50,0,0,0,0,0,0,2,0,0,0,0,0,2,1,50,1,1,5,1,2,2,14,5,35.71,0,1,1,1,100,25,17,68,7,4,57.14,2,1,50,7,1,3,0,0,21,13,61.9,6,6,100,15,13,86.67,8,2,25,8,3,37.5,7,6,85.71,0,0,0,4,2,50,2,13.86,2.3,15.09,13.22,21.15,16.5
2023-08-25,CSU Bakersfield Roadrunners - San Jose State Spartans 1:1,United States. NCAA D1 Non-conference matches,18,San Jose State Spartans,3-4-2-1 (0.0%),1,0.52,4,1,25,114,100,87.72,62.44,21,3,8,10,19,13,4,2,58,27,46.55,1,0,0,4,2,50,0,0,0,1,0,0,1,0,0,0,0,0,1,1,100,1,1,4,0,1,4,25,8,32,0,0,1,1,100,14,9,64.29,7,3,42.86,2,2,100,8,3,3,0,0,42,34,80.95,14,13,92.86,39,37,94.87,6,4,66.67,9,6,66.67,17,13,76.47,1,1,100,2,2,100,4,17.93,5.18,5.26,16.11,18.1,4.88
