index,Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player,startX,startY,endX,endY,Side
55,CSUN,9.0,Pass,Unsuccessful,"[82.57142857142856, 4.571428571428569]","[46.19047619047618, 12.0]",UCSD,12,37.428571428571445,75.42857142857143,73.80952380952382,68.0,right
57,CSUN,9.0,Pass,Successful,"[83.33333333333331, 32.761904761904766]","[97.8095238095238, 30.85714285714286]",CSUN,12,36.666666666666686,47.238095238095234,22.190476190476204,49.14285714285714,right
59,CSUN,9.0,Shot(foot),Unsuccessful,"[98.38095238095238, 48.76190476190476]","[108.09523809523807, 46.85714285714286]",CSUN,12,21.61904761904762,31.23809523809524,11.904761904761926,33.14285714285714,right
61,CSUN,10.0,Pass,Successful,"[6.190476190476183, 37.904761904761905]","[23.7142857142857, 24.76190476190476]",CSUN,12,113.80952380952382,42.095238095238095,96.2857142857143,55.23809523809524,right
63,CSUN,10.0,Tackle,Successful,"[113.8095238095238, 37.904761904761905]","[109.23809523809524, 47.04761904761905]",UCSD,12,6.190476190476204,42.095238095238095,10.76190476190476,32.95238095238095,right
65,CSUN,10.0,Shot(foot),Unsuccessful,"[111.14285714285714, 47.80952380952381]","[119.33333333333331, 41.714285714285715]",CSUN,12,8.857142857142861,32.19047619047619,0.6666666666666856,38.285714285714285,right
67,CSUN,11.0,Throw-in,Successful,"[96.47619047619045, 0.1904761904761898]","[95.52380952380952, 18.47619047619048]",CSUN,12,23.523809523809547,79.80952380952381,24.47619047619048,61.52380952380952,right
69,CSUN,11.0,Tackle,Successful,"[103.14285714285714, 31.61904761904762]","[79.52380952380952, 27.23809523809524]",UCSD,12,16.85714285714286,48.38095238095238,40.47619047619048,52.76190476190476,right
71,CSUN,11.0,Shot(foot),Unsuccessful,"[86.76190476190476, 31.42857142857143]","[119.9047619047619, 39.23809523809524]",CSUN,12,33.23809523809524,48.57142857142857,0.095238095238102,40.76190476190476,right
73,CSUN,12.0,Pass,Successful,"[14.380952380952372, 30.285714285714292]","[56.66666666666665, 7.428571428571431]",CSUN,12,105.61904761904762,49.71428571428571,63.33333333333335,72.57142857142857,right
75,CSUN,12.0,Pass,Successful,"[114.95238095238093, 59.04761904761905]","[105.61904761904762, 45.142857142857146]",CSUN,12,5.047619047619065,20.95238095238095,14.38095238095238,34.857142857142854,right
77,CSUN,12.0,Shot(foot),Unsuccessful,"[100.85714285714286, 42.476190476190474]","[119.33333333333331, 36.0]",CSUN,12,19.14285714285714,37.523809523809526,0.6666666666666856,44.0,right
79,CSUN,13.0,Throw-in,Successful,"[8.857142857142847, 79.80952380952381]","[2.761904761904752, 61.904761904761905]",CSUN,12,111.14285714285715,0.1904761904761898,117.23809523809524,18.095238095238095,right
81,CSUN,13.0,Pass,Successful,"[108.85714285714286, 30.285714285714292]","[104.85714285714286, 35.61904761904762]",CSUN,12,11.142857142857139,49.71428571428571,15.142857142857139,44.38095238095238,right
83,CSUN,13.0,Shot(foot),Unsuccessful,"[103.52380952380952, 36.57142857142857]","[119.33333333333331, 33.714285714285715]",CSUN,12,16.47619047619048,43.42857142857143,0.6666666666666856,46.285714285714285,right
