game,x1,y1,won,player,Side
Idaho,72.0,6.4,False,9,Left
Idaho,102.0,5.6000000000000005,True,7,Left
Idaho,104.4,25.6,False,23,Left
Idaho,92.4,14.399999999999999,True,17,Left
Idaho,100.8,20.8,False,17,Left
Idaho,76.8,66.39999999999999,False,5,Right
Idaho,92.4,72.0,True,18,Right
Idaho,92.4,49.6,False,7,Right
Idaho,92.4,52.0,False,7,Right
Idaho,76.8,72.0,False,18,Right
Idaho,33.6,67.2,True,13,Right
Idaho,88.8,56.8,False,23,Right
Idaho,48.0,56.8,True,10,Right
Idaho,67.2,16.0,True,23,Left
Idaho,40.800000000000004,19.2,False,8,Left
Idaho,66.0,10.4,False,23,Left
Idaho,86.39999999999999,24.8,False,7,Left
Idaho,69.6,69.6,True,10,Right
Idaho,82.8,37.599999999999994,True,10,Left
Idaho,87.6,74.4,False,7,Right
Idaho,55.2,16.0,False,3,Left
Idaho,85.19999999999999,50.4,False,10,Right
Idaho,82.8,69.6,True,10,Right
Idaho,81.60000000000001,11.200000000000001,True,6,Left
Idaho,108.0,9.6,False,23,Left
Washington State,73.2,22.400000000000002,False,3,Left
Washington State,74.4,27.200000000000003,False,10,Left
Washington State,111.60000000000001,12.8,False,21,Left
Washington State,73.2,51.2,False,10,Right
Washington State,9.6,45.599999999999994,False,13,Right
Washington State,69.6,69.6,False,15,Right
Washington State,20.400000000000002,5.6000000000000005,False,17,Left
Washington State,10.799999999999999,67.2,True,13,Right
Washington State,49.199999999999996,64.80000000000001,False,10,Right
Washington State,75.6,64.0,False,15,Right
Washington State,78.0,16.0,True,3,Left
Washington State,86.39999999999999,18.400000000000002,False,8,Left
Washington State,109.2,67.2,True,15,Right
Washington State,36.0,68.8,True,15,Right
Washington State,87.6,9.6,False,21,Left
Washington State,18.0,41.6,False,6,Right
Washington State,96.0,8.8,True,21,Left
Washington State,52.8,36.800000000000004,True,6,Left
Washington State,54.0,61.6,True,10,Right
Washington State,90.0,72.8,True,15,Right
Washington State,105.6,57.599999999999994,False,15,Right
Washington State,9.6,26.400000000000002,False,6,Left
Washington State,67.2,5.6000000000000005,False,21,Left
Washington State,60.0,4.8,False,21,Left
Washington State,67.2,8.8,False,3,Left
Washington State,57.599999999999994,40.0,False,23,Right
Washington State,57.599999999999994,15.2,False,23,Left
Washington State,43.199999999999996,67.2,True,13,Right
Washington State,87.6,47.199999999999996,False,7,Right
Washington State,96.0,35.2,False,21,Left
Washington State,44.4,6.4,False,21,Left
Washington State,33.6,6.4,False,21,Left
Washington State,28.799999999999997,12.0,True,28,Left
Washington State,80.4,60.0,False,7,Right
Washington State,80.4,44.0,False,7,Right
Washington State,51.6,22.400000000000002,True,6,Left
