Player,Match,Competition,Date,Position,Minutes played,Aerial duels,Aerial duels accuracy,Aerial duels percentage of team,Aerial duels won,Aerial duels won percentage of team,Assists,Back passes,Back passes accuracy,Back passes accurate,Back passes accurate percentage of team,Back passes percentage,Back passes percentage of team,Clearances,Conceded goals,Crosses,Crosses accuracy,Crosses accurate,Crosses accurate percentage of team,Crosses percentage of team,Defensive duels,Defensive duels accuracy,Defensive duels percentage of team,Defensive duels won,Defensive duels won percentage of team,Dribbles,Dribbles accuracy,Dribbles successful,Duels,Duels accuracy,Duels percentage of team,Duels won,Duels won percentage of team,Exits,Forward passes,Forward passes accuracy,Forward passes accurate,Forward passes accurate percentage of team,Forward passes percentage,Forward passes percentage of team,Fouls,Fouls suffered,Goal kicks,Goals,Interceptions,Interceptions percentage of team,Long goal kicks,Long pass accuracy,Long passes,Long passes accurate,Long passes accurate percentage of team,Long passes percentage,Long passes percentage of team,Loose ball duels,Loose ball duels accuracy,Loose ball duels won,Losses,Losses own half,Losses percentage of team,Offensive duels,Offensive duels accuracy,Offensive duels percentage of team,Offensive duels won,Offensive duels won percentage of team,Offsides,Offsides percentage of team,Pass accuracy,Passes,Passes accurate,Passes accurate percentage of team,Passes percentage of team,Passes to GK,Passes to GK accurate,Passes to final third,Passes to final third accuracy,Passes to final third accurate,Passes to final third accurate percentage of team,Passes to final third percentage,Passes to final third percentage of team,Passes to penalty area,Passes to penalty area accuracy,Passes to penalty area accurate,Progressive runs,Received passes,Recoveries,Recoveries opp. half,Recoveries percentage of team,Red card,Red cards,Saves,Saves with reflexes,Second assists,Short goal kicks,Shot accuracy,Shot assists,Shots,Shots against,Shots on target,Shots on target percentage of team,Shots percentage of team,Sliding tackles,Sliding tackles accuracy,Sliding tackles successful,Through pass accuracy,Through passes,Through passes accurate,Total actions,Total actions successful,Touches in penalty area,Touches in penalty area percentage of team,Yellow card,Yellow cards,xA,xCG,xG,xG percentage of team
Kawamura,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,2023-09-21,MID,97,6,0.16666666666666666,0.10714285714285714,1,0.058823529411764705,0,9,1.0,9,0.21428571428571427,0.225,0.1836734693877551,1,0,0,,0,0.0,0.0,11,0.45454545454545453,0.1134020618556701,5,0.07936507936507936,0,,0,27,0.3333333333333333,0.09642857142857143,9,0.0703125,0,12,0.8333333333333334,10,0.09009009009009009,0.3,0.07407407407407407,1,2,0,0,3,0.06382978723404255,0,1.0,3,3,0.1111111111111111,0.075,0.057692307692307696,5,0.6,3,10,5,0.07142857142857142,5,0.0,0.05263157894736842,0,0.0,0,,0.9,40,36,0.13090909090909092,0.1095890410958904,0,0,4,0.75,3,0.07142857142857142,0.1,0.058823529411764705,0,,0,0,16,13,3,0.11607142857142858,0,0,0,0,0,0,,1,0,0,0,0.0,0.0,1,0.0,0,,0,0,75,48,0,0.0,0,0,0.04,0.0,0.0,0.0
Kawamura,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,2023-09-15,MID,102,7,0.2857142857142857,0.0958904109589041,2,0.06451612903225806,0,10,0.9,9,0.21428571428571427,0.24390243902439024,0.19230769230769232,1,0,0,,0,0.0,0.0,6,0.6666666666666666,0.07228915662650602,4,0.07407407407407407,2,0.5,1,25,0.44,0.08333333333333333,11,0.0763888888888889,0,14,0.7857142857142857,11,0.09401709401709402,0.34146341463414637,0.08139534883720931,1,3,0,0,8,0.125,0,0.6,5,3,0.06521739130434782,0.12195121951219512,0.06756756756756757,7,0.2857142857142857,2,5,1,0.03289473684210526,5,0.6,0.056818181818181816,3,0.08108108108108109,0,,0.8292682926829268,41,34,0.125,0.1132596685082873,1,1,9,0.8888888888888888,8,0.21052631578947367,0.21951219512195122,0.16363636363636364,2,0.5,1,1,20,14,4,0.12844036697247707,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,1,1.0,1,0.5,2,1,77,48,0,0.0,0,0,0.0,0.0,0.0,0.0
Kawamura,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,2023-09-09,MID,96,4,0.75,0.23529411764705882,3,0.5,0,6,1.0,6,0.125,0.2222222222222222,0.12244897959183673,2,0,0,,0,0.0,0.0,9,0.7777777777777778,0.17307692307692307,7,0.21212121212121213,2,0.5,1,20,0.55,0.1388888888888889,11,0.16176470588235295,0,9,0.4444444444444444,4,0.0625,0.3333333333333333,0.08108108108108109,1,0,0,0,6,0.13333333333333333,0,0.6,5,3,0.1875,0.18518518518518517,0.10869565217391304,3,0.0,0,11,5,0.11578947368421053,4,0.25,0.07407407407407407,1,0.043478260869565216,0,0.0,0.7777777777777778,27,21,0.09292035398230089,0.09152542372881356,0,0,3,0.3333333333333333,1,0.06666666666666667,0.1111111111111111,0.08333333333333333,2,0.0,0,0,15,10,2,0.14925373134328357,0,0,0,0,0,0,0.0,0,1,0,0,,0.14285714285714285,1,0.0,0,0.0,1,0,65,33,1,0.125,0,0,0.0,0.0,0.17,0.25757575757575757
Kawamura,UC San Diego Tritons - Gonzaga Bulldogs 1:1,United States. NCAA D1 Non-conference matches,2023-09-01,MID,96,1,0.0,0.027777777777777776,0,0.0,0,5,0.8,4,0.08888888888888889,0.13513513513513514,0.1,0,0,0,,0,0.0,0.0,14,0.5714285714285714,0.17073170731707318,8,0.1568627450980392,0,,0,20,0.5,0.09009009009009009,10,0.09615384615384616,0,15,0.8666666666666667,13,0.13541666666666666,0.40540540540540543,0.12,1,1,0,0,4,0.10256410256410256,0,0.6666666666666666,3,2,0.09090909090909091,0.08108108108108109,0.07692307692307693,3,0.6666666666666666,2,7,4,0.0603448275862069,2,0.0,0.02564102564102564,0,0.0,0,0.0,0.8918918918918919,37,33,0.12406015037593984,0.11178247734138973,0,0,7,0.8571428571428571,6,0.18181818181818182,0.1891891891891892,0.13725490196078433,1,0.0,0,3,24,7,5,0.10144927536231885,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0.07692307692307693,1,0.0,0,1.0,1,1,64,43,1,0.09090909090909091,84,1,0.0,0.0,0.02,0.008064516129032258
Kawamura,UC San Diego Tritons - San Jose State Spartans 1:2,United States. NCAA D1 Non-conference matches,2023-08-27,MID,102,4,0.5,0.10810810810810811,2,0.1111111111111111,0,7,1.0,7,0.14285714285714285,0.23333333333333334,0.125,1,0,0,,0,0.0,0.0,13,0.6153846153846154,0.1625,8,0.1951219512195122,2,0.5,1,30,0.5666666666666667,0.13574660633484162,17,0.16831683168316833,0,9,0.6666666666666666,6,0.08,0.3,0.07964601769911504,1,1,0,0,5,0.11363636363636363,0,0.5,2,1,0.041666666666666664,0.06666666666666667,0.041666666666666664,4,0.75,3,15,4,0.13392857142857142,9,0.4444444444444444,0.13636363636363635,4,0.16,0,0.0,0.7666666666666667,30,23,0.10222222222222223,0.10238907849829351,0,0,5,0.6,3,0.09375,0.16666666666666666,0.10416666666666667,2,0.5,1,0,18,13,8,0.15294117647058825,0,0,0,0,0,0,0.0,1,1,0,0,0.0,0.2,0,,0,,0,0,74,40,0,0.0,0,0,0.04,0.0,0.04,0.045454545454545456
Kawamura,UC San Diego Tritons - Pacific Tigers 1:2,United States. NCAA D1 Non-conference matches,2023-08-25,MID,101,5,0.6,0.1111111111111111,3,0.14285714285714285,0,5,1.0,5,0.1282051282051282,0.2,0.11627906976744186,1,0,2,0.5,1,0.25,0.15384615384615385,6,0.5,0.075,3,0.06521739130434782,3,0.6666666666666666,2,16,0.5625,0.07729468599033816,9,0.08653846153846154,0,3,0.6666666666666666,2,0.028169014084507043,0.12,0.029411764705882353,1,0,0,0,6,0.125,0,0.5,2,1,0.05555555555555555,0.08,0.05263157894736842,2,0.5,1,9,4,0.07758620689655173,3,0.6666666666666666,0.04838709677419355,2,0.07142857142857142,0,,0.8,25,20,0.09523809523809523,0.09157509157509157,1,1,4,0.75,3,0.11538461538461539,0.16,0.0851063829787234,2,0.5,1,2,18,11,6,0.14285714285714285,0,0,0,0,0,0,1.0,0,1,0,1,0.25,0.14285714285714285,0,,0,,0,0,53,31,3,0.375,0,0,0.0,0.0,0.63,0.328125
Kim,Cal Poly Mustangs - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,2023-10-08,MID,49,2,0.5,0.04,1,0.043478260869565216,0,1,0.0,0,0.0,0.1,0.015151515151515152,0,0,2,0.0,0,0.0,0.2222222222222222,9,0.4444444444444444,0.1267605633802817,4,0.1111111111111111,1,0.0,0,17,0.35294117647058826,0.07296137339055794,6,0.05504587155963303,0,2,0.0,0,0.0,0.2,0.013422818791946308,1,1,0,0,1,0.02564102564102564,0,,0,0,0.0,0.0,0.0,1,0.0,0,10,2,0.06802721088435375,5,0.2,0.06493506493506493,1,0.02702702702702703,1,0.5,0.3,10,3,0.010416666666666666,0.02617801047120419,0,0,2,0.0,0,0.0,0.2,0.03125,0,,0,1,9,2,1,0.021739130434782608,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,31,9,1,0.09090909090909091,0,0,0.0,0.0,0.0,0.0
Kim,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,2023-10-05,MID,39,2,0.5,0.06060606060606061,1,0.1,0,3,1.0,3,0.09090909090909091,0.3333333333333333,0.08333333333333333,1,0,3,0.0,0,0.0,0.1875,3,0.0,0.04225352112676056,0,0.0,1,0.0,0,9,0.2222222222222222,0.047872340425531915,2,0.024390243902439025,0,2,0.5,1,0.011904761904761904,0.2222222222222222,0.015384615384615385,0,0,0,0,0,0.0,0,,0,0,0.0,0.0,0.0,1,1.0,1,4,0,0.03389830508474576,3,0.0,0.06,0,0.0,0,,0.5555555555555556,9,5,0.027472527472527472,0.03461538461538462,0,0,0,,0,0.0,0.0,0.0,1,0.0,0,0,8,1,0,0.012345679012345678,0,0,0,0,0,0,0.0,0,2,0,0,0.0,0.16666666666666666,0,,0,,0,0,22,8,2,0.08695652173913043,0,0,0.0,0.0,0.08,0.06779661016949153
Kim,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,2023-10-01,MID,45,0,,0.0,0,0.0,0,9,0.6666666666666666,6,0.17647058823529413,0.375,0.21951219512195122,1,0,3,0.3333333333333333,1,0.14285714285714285,0.16666666666666666,3,0.6666666666666666,0.05454545454545454,2,0.08,5,0.8,4,11,0.7272727272727273,0.062146892655367235,8,0.09195402298850575,0,6,0.6666666666666666,4,0.047619047619047616,0.25,0.05042016806722689,1,0,0,0,2,0.041666666666666664,0,0.0,1,0,0.0,0.041666666666666664,0.018518518518518517,2,0.5,1,7,1,0.07777777777777778,6,0.8333333333333334,0.11320754716981132,5,0.15625,0,0.0,0.6666666666666666,24,16,0.07142857142857142,0.08053691275167785,0,0,3,0.3333333333333333,1,0.03125,0.125,0.05454545454545454,2,1.0,2,3,13,5,2,0.05813953488372093,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,0.5,2,1,45,26,3,0.15789473684210525,0,0,0.0,0.0,0.0,0.0
Kim,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,2023-09-28,MID,55,0,,0.0,0,0.0,1,2,1.0,2,0.058823529411764705,0.3333333333333333,0.05263157894736842,0,0,0,,0,0.0,0.0,3,0.3333333333333333,0.04838709677419355,1,0.024390243902439025,2,1.0,2,11,0.5454545454545454,0.04330708661417323,6,0.05263157894736842,0,1,0.0,0,0.0,0.16666666666666666,0.009259259259259259,1,2,0,1,0,0.0,0,,0,0,0.0,0.0,0.0,1,0.0,0,5,1,0.044642857142857144,7,0.7142857142857143,0.08333333333333333,5,0.17857142857142858,0,0.0,0.5,6,3,0.01639344262295082,0.024193548387096774,0,0,1,0.0,0,0.0,0.16666666666666666,0.022727272727272728,1,0.0,0,0,3,3,3,0.02857142857142857,0,0,0,0,0,0,1.0,1,1,0,1,0.16666666666666666,0.125,0,,0,,0,0,21,10,2,0.18181818181818182,0,0,0.33,0.0,0.17,0.15454545454545454
Kim,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,2023-09-21,MID,66,2,0.5,0.03571428571428571,1,0.058823529411764705,0,2,1.0,2,0.047619047619047616,0.09523809523809523,0.04081632653061224,0,0,5,0.4,2,0.25,0.2777777777777778,7,0.7142857142857143,0.07216494845360824,5,0.07936507936507936,5,0.6,3,20,0.6,0.07142857142857142,12,0.09375,0,6,0.5,3,0.02702702702702703,0.2857142857142857,0.037037037037037035,0,1,0,0,0,0.0,0,,0,0,0.0,0.0,0.0,0,,0,8,0,0.05714285714285714,11,0.5454545454545454,0.11578947368421053,6,0.17142857142857143,0,,0.6190476190476191,21,13,0.04727272727272727,0.057534246575342465,0,0,3,1.0,3,0.07142857142857142,0.14285714285714285,0.04411764705882353,6,0.3333333333333333,2,4,15,4,3,0.03571428571428571,0,0,0,0,0,0,,1,0,0,0,0.0,0.0,0,,0,,0,0,42,25,2,0.2,0,0,0.17,0.0,0.0,0.0
Kim,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,2023-09-15,MID,57,3,0.0,0.0410958904109589,0,0.0,0,0,,0,0.0,0.0,0.0,1,0,0,,0,0.0,0.0,9,0.4444444444444444,0.10843373493975904,4,0.07407407407407407,4,0.5,2,23,0.30434782608695654,0.07666666666666666,7,0.04861111111111111,0,4,0.5,2,0.017094017094017096,0.2857142857142857,0.023255813953488372,4,2,0,0,1,0.015625,0,0.0,1,0,0.0,0.07142857142857142,0.013513513513513514,1,0.0,0,18,5,0.11842105263157894,10,0.3,0.11363636363636363,3,0.08108108108108109,0,,0.5,14,7,0.025735294117647058,0.03867403314917127,0,0,1,0.0,0,0.0,0.07142857142857142,0.01818181818181818,0,,0,2,9,1,0,0.009174311926605505,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,48,14,0,0.0,67,1,0.0,0.0,0.0,0.0
Kim,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,2023-09-09,MID,48,1,0.0,0.058823529411764705,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.2857142857142857,4,0.5,0.07692307692307693,2,0.06060606060606061,3,0.6666666666666666,2,10,0.4,0.06944444444444445,4,0.058823529411764705,0,2,0.5,1,0.015625,0.3333333333333333,0.018018018018018018,1,0,0,0,1,0.022222222222222223,0,,0,0,0.0,0.0,0.0,2,0.0,0,6,0,0.06315789473684211,3,0.6666666666666666,0.05555555555555555,2,0.08695652173913043,1,1.0,0.3333333333333333,6,2,0.008849557522123894,0.020338983050847456,0,0,1,0.0,0,0.0,0.16666666666666666,0.027777777777777776,1,0.0,0,3,8,0,0,0.0,0,0,0,0,0,0,0.0,0,1,0,0,,0.14285714285714285,0,,0,,0,0,28,7,1,0.125,0,0,0.0,0.0,0.07,0.10606060606060606
Kim,UC San Diego Tritons - Gonzaga Bulldogs 1:1,United States. NCAA D1 Non-conference matches,2023-09-01,MID,68,1,1.0,0.027777777777777776,1,0.05555555555555555,0,4,1.0,4,0.08888888888888889,0.3076923076923077,0.08,0,0,4,0.5,2,0.5,0.3076923076923077,12,0.25,0.14634146341463414,3,0.058823529411764705,5,0.4,2,26,0.38461538461538464,0.11711711711711711,10,0.09615384615384616,0,2,0.5,1,0.010416666666666666,0.15384615384615385,0.016,2,2,0,0,2,0.05128205128205128,0,0.0,1,0,0.0,0.07692307692307693,0.02564102564102564,2,0.5,1,11,1,0.09482758620689655,11,0.45454545454545453,0.14102564102564102,5,0.25,0,0.0,0.7692307692307693,13,10,0.03759398496240601,0.03927492447129909,0,0,1,0.0,0,0.0,0.07692307692307693,0.0196078431372549,4,0.5,2,7,10,5,4,0.07246376811594203,0,0,0,0,0,0,0.5,3,2,0,1,0.2,0.15384615384615385,0,,0,,0,0,52,25,2,0.18181818181818182,0,0,0.65,0.0,0.23,0.09274193548387097
Kim,UC San Diego Tritons - San Jose State Spartans 1:2,United States. NCAA D1 Non-conference matches,2023-08-27,MID,67,3,0.3333333333333333,0.08108108108108109,1,0.05555555555555555,0,1,1.0,1,0.02040816326530612,0.25,0.017857142857142856,0,0,1,0.0,0,0.0,0.1,4,0.75,0.05,3,0.07317073170731707,2,0.5,1,13,0.5384615384615384,0.058823529411764705,7,0.06930693069306931,0,1,1.0,1,0.013333333333333334,0.25,0.008849557522123894,0,1,0,0,2,0.045454545454545456,0,0.0,1,0,0.0,0.25,0.020833333333333332,1,1.0,1,4,2,0.03571428571428571,5,0.4,0.07575757575757576,2,0.08,0,0.0,0.75,4,3,0.013333333333333334,0.013651877133105802,0,0,0,,0,0.0,0.0,0.0,0,,0,0,3,5,4,0.058823529411764705,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,26,10,0,0.0,0,0,0.0,0.0,0.0,0.0
Kim,UC San Diego Tritons - Pacific Tigers 1:2,United States. NCAA D1 Non-conference matches,2023-08-25,MID,82,2,0.0,0.044444444444444446,0,0.0,0,5,0.8,4,0.10256410256410256,0.45454545454545453,0.11627906976744186,0,0,5,0.2,1,0.25,0.38461538461538464,13,0.46153846153846156,0.1625,6,0.13043478260869565,7,0.8571428571428571,6,26,0.5769230769230769,0.12560386473429952,15,0.14423076923076922,0,1,0.0,0,0.0,0.09090909090909091,0.00980392156862745,3,4,0,0,3,0.0625,0,,0,0,0.0,0.0,0.0,0,,0,13,6,0.11206896551724138,11,0.8181818181818182,0.1774193548387097,9,0.32142857142857145,0,,0.5454545454545454,11,6,0.02857142857142857,0.040293040293040296,0,0,0,,0,0.0,0.0,0.0,3,0.3333333333333333,1,3,8,3,0,0.03896103896103896,0,0,0,0,0,0,,1,0,0,0,0.0,0.0,1,0.0,0,,0,0,51,22,2,0.25,0,0,0.33,0.0,0.0,0.0
Lin,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,2023-10-19,MID,104,0,,0.0,0,0.0,0,6,0.8333333333333334,5,0.13157894736842105,0.1875,0.13953488372093023,2,0,2,1.0,2,0.3333333333333333,0.13333333333333333,7,0.8571428571428571,0.08860759493670886,6,0.1276595744680851,3,0.3333333333333333,1,17,0.6470588235294118,0.06827309236947791,11,0.09649122807017543,0,20,0.65,13,0.14130434782608695,0.625,0.14388489208633093,0,0,0,0,3,0.10344827586206896,0,0.6666666666666666,6,4,0.14285714285714285,0.1875,0.10909090909090909,4,0.75,3,14,6,0.1111111111111111,6,0.3333333333333333,0.07792207792207792,2,0.07692307692307693,0,,0.6875,32,22,0.08560311284046693,0.0960960960960961,1,1,8,0.625,5,0.13513513513513514,0.25,0.13559322033898305,1,1.0,1,0,19,10,4,0.1111111111111111,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,1,1.0,1,,0,0,53,34,0,0.0,0,0,0.0,0.0,0.0,0.0
Lin,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,2023-10-15,MID,6,1,0.0,0.02564102564102564,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,0.0,0,0.0,0,,0,2,0.5,0.009389671361502348,1,0.010752688172043012,0,3,0.6666666666666666,2,0.02,0.75,0.022058823529411766,0,0,0,0,0,0.0,0,,0,0,0.0,0.0,0.0,1,1.0,1,0,0,0.0,0,,0.0,0,0.0,0,0.0,0.75,4,3,0.01107011070110701,0.011904761904761904,0,0,1,1.0,1,0.02127659574468085,0.25,0.017241379310344827,0,,0,0,3,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,7,4,0,0.0,0,0,0.0,0.0,0.0,0.0
Lin,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,2023-10-12,MID,8,0,,0.0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,1,1.0,0.013888888888888888,1,0.02702702702702703,0,,0,1,1.0,0.004464285714285714,1,0.010638297872340425,0,1,1.0,1,0.012048192771084338,0.5,0.008928571428571428,0,0,0,0,0,0.0,0,1.0,1,1,0.03225806451612903,0.5,0.02127659574468085,0,,0,1,0,0.011111111111111112,0,,0.0,0,0.0,0,0.0,1.0,2,2,0.00975609756097561,0.007722007722007722,0,0,1,1.0,1,0.029411764705882353,0.5,0.019230769230769232,0,,0,0,1,2,0,0.02666666666666667,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,3,3,0,0.0,0,0,0.0,0.0,0.0,0.0
Lin,Cal Poly Mustangs - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,2023-10-08,MID,84,1,1.0,0.02,1,0.043478260869565216,0,6,0.8333333333333334,5,0.08064516129032258,0.15789473684210525,0.09090909090909091,6,0,0,,0,0.0,0.0,6,0.5,0.08450704225352113,3,0.08333333333333333,1,0.0,0,14,0.5714285714285714,0.060085836909871244,8,0.07339449541284404,0,24,0.5833333333333334,14,0.15217391304347827,0.631578947368421,0.1610738255033557,1,1,0,0,4,0.10256410256410256,0,0.6363636363636364,11,7,0.17073170731707318,0.2894736842105263,0.15714285714285714,4,0.5,2,13,4,0.08843537414965986,3,0.6666666666666666,0.03896103896103896,2,0.05405405405405406,0,0.0,0.7105263157894737,38,27,0.09375,0.09947643979057591,2,2,13,0.6153846153846154,8,0.2,0.34210526315789475,0.203125,2,0.5,1,0,24,12,0,0.13043478260869565,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,1,1.0,1,1.0,1,1,62,36,0,0.0,0,0,0.0,0.0,0.0,0.0
Lin,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,2023-10-01,MID,8,0,,0.0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,2,0.5,0.03636363636363636,1,0.04,0,,0,2,0.5,0.011299435028248588,1,0.011494252873563218,0,3,1.0,3,0.03571428571428571,0.6,0.025210084033613446,1,0,0,0,0,0.0,0,0.0,1,0,0.0,0.2,0.018518518518518517,0,,0,0,0,0.0,0,,0.0,0,0.0,0,0.0,0.6,5,3,0.013392857142857142,0.016778523489932886,0,0,3,0.3333333333333333,1,0.03125,0.6,0.05454545454545454,0,,0,0,5,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,8,4,0,0.0,91,1,0.0,0.0,0.0,0.0
Lin,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,2023-09-28,MID,38,6,0.16666666666666666,0.09230769230769231,1,0.034482758620689655,0,0,,0,0.0,0.0,0.0,5,0,0,,0,0.0,0.0,3,1.0,0.04838709677419355,3,0.07317073170731707,1,0.0,0,10,0.4,0.03937007874015748,4,0.03508771929824561,0,3,0.3333333333333333,1,0.016129032258064516,1.0,0.027777777777777776,1,0,0,0,6,0.15384615384615385,0,0.5,2,1,0.04,0.6666666666666666,0.038461538461538464,0,,0,5,2,0.044642857142857144,1,0.0,0.011904761904761904,0,0.0,0,0.0,0.3333333333333333,3,1,0.00546448087431694,0.012096774193548387,0,0,2,0.5,1,0.04,0.6666666666666666,0.045454545454545456,0,,0,0,2,4,1,0.0380952380952381,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,24,6,0,0.0,77,1,0.0,0.0,0.0,0.0
Lin,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,2023-09-09,MID,16,0,,0.0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,0.0,0,0.0,0,,0,0,,0.0,0,0.0,0,3,0.6666666666666666,2,0.03125,0.75,0.02702702702702703,0,0,0,0,1,0.022222222222222223,0,,0,0,0.0,0.0,0.0,0,,0,1,0,0.010526315789473684,0,,0.0,0,0.0,0,0.0,0.75,4,3,0.01327433628318584,0.013559322033898305,0,0,1,0.0,0,0.0,0.25,0.027777777777777776,1,0.0,0,0,2,2,1,0.029850746268656716,0,0,0,0,0,0,,0,0,0,0,,0.0,0,,0,,0,0,4,3,0,0.0,0,0,0.0,0.0,0.0,0.0
Lin,UC San Diego Tritons - Gonzaga Bulldogs 1:1,United States. NCAA D1 Non-conference matches,2023-09-01,MID,8,0,,0.0,0,0.0,0,1,1.0,1,0.022222222222222223,0.5,0.02,0,0,0,,0,0.0,0.0,1,1.0,0.012195121951219513,1,0.0196078431372549,0,,0,1,1.0,0.0045045045045045045,1,0.009615384615384616,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,0.02564102564102564,0,,0,0,0.0,0.0,0.0,0,,0,1,0,0.008620689655172414,0,,0.0,0,0.0,0,0.0,1.0,2,2,0.007518796992481203,0.006042296072507553,0,0,0,,0,0.0,0.0,0.0,0,,0,0,1,1,0,0.014492753623188406,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,4,3,0,0.0,0,0,0.0,0.0,0.0,0.0
McDonnell,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,2023-10-29,DEF,5,0,,0.0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,1,0.0,0.014492753623188406,0,0.0,0,,0,1,0.0,0.004651162790697674,0,0.0,0,2,0.0,0,0.0,0.5,0.011299435028248588,0,0,0,0,1,0.018867924528301886,0,,0,0,0.0,0.0,0.0,0,,0,1,1,0.006289308176100629,0,,0.0,0,0.0,0,0.0,0.5,4,2,0.006756756756756757,0.009732360097323601,0,0,1,0.0,0,0.0,0.25,0.01639344262295082,0,,0,0,2,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,5,2,0,0.0,0,0,0.0,0.0,0.0,0.0
McDonnell,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,2023-10-22,DEF,15,1,1.0,0.017241379310344827,1,0.047619047619047616,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,0.0,0,0.0,0,,0,2,1.0,0.008097165991902834,2,0.016129032258064516,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,,0,0,0.0,0.0,0.0,1,1.0,1,1,0,0.008264462809917356,0,,0.0,0,0.0,0,,1.0,3,3,0.011111111111111112,0.0084985835694051,0,0,1,1.0,1,0.020833333333333332,0.3333333333333333,0.014285714285714285,0,,0,0,2,1,0,0.01098901098901099,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,5,5,0,0.0,0,0,0.0,0.0,0.0,0.0
McDonnell,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,2023-10-19,DEF,19,1,1.0,0.020833333333333332,1,0.047619047619047616,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,7,0.7142857142857143,0.08860759493670886,5,0.10638297872340426,0,,0,8,0.75,0.0321285140562249,6,0.05263157894736842,0,1,1.0,1,0.010869565217391304,0.16666666666666666,0.007194244604316547,0,0,0,0,0,0.0,0,,0,0,0.0,0.0,0.0,0,,0,0,0,0.0,0,,0.0,0,0.0,0,,1.0,6,6,0.023346303501945526,0.018018018018018018,0,0,1,1.0,1,0.02702702702702703,0.16666666666666666,0.01694915254237288,0,,0,0,2,6,4,0.06666666666666667,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,14,12,0,0.0,0,0,0.0,0.0,0.0,0.0
