Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player
UCSB,99.0,Shot(foot),Unsuccessful,"[29.619047619047613, 23.61904761904762]","[1.6190476190476062, 35.42857142857143]",Opponent,3
UCSB,100.0,Set Piece,Successful,"[72.66666666666666, 33.333333333333336]","[51.52380952380951, 28.0]",Opponent,3
UCSB,100.0,Pass,Successful,"[49.23809523809522, 27.80952380952381]","[23.52380952380951, 25.523809523809533]",Opponent,3
UCSB,100.0,Pass,Successful,"[27.14285714285713, 27.42857142857143]","[24.28571428571427, 20.19047619047619]",Opponent,3
UCSB,100.0,Shot(foot),Unsuccessful,"[25.619047619047606, 20.0]","[2.761904761904752, 32.57142857142857]",Opponent,3
UCSB,101.0,Pass,Unsuccessful,"[13.619047619047606, 11.80952380952381]","[37.61904761904761, 6.666666666666671]",UCSD,6
UCSB,101.0,Pass,Successful,"[41.04761904761903, 4.952380952380949]","[24.09523809523808, 9.904761904761912]",Opponent,6
UCSB,101.0,Shot(foot),Unsuccessful,"[26.761904761904752, 16.95238095238095]","[0.857142857142847, 32.19047619047619]",Opponent,6
UCSB,102.0,Tackle,Successful,"[44.66666666666665, 16.0]","[-1, -1]",Opponent,3
UCSB,102.0,Shot(foot),Successful,"[17.619047619047606, 24.57142857142857]","[1.0476190476190368, 42.666666666666664]",Opponent,3
UCSB,103.0,Set Piece,Successful,"[81.61904761904759, 39.80952380952381]","[69.99999999999997, 25.14285714285714]",Opponent,3
UCSB,103.0,Pass,Successful,"[75.9047619047619, 27.04761904761905]","[50.57142857142856, 6.476190476190482]",Opponent,3
UCSB,103.0,Pass,Successful,"[49.23809523809522, 3.047619047619051]","[49.04761904761903, 13.142857142857139]",Opponent,3
UCSB,103.0,Pass,Successful,"[47.14285714285713, 13.904761904761912]","[42.19047619047618, 4.761904761904759]",Opponent,3
UCSB,103.0,Pass,Successful,"[39.33333333333332, 5.904761904761912]","[25.238095238095227, 18.47619047619048]",Opponent,3
UCSB,103.0,Pass,Successful,"[36.47619047619046, 22.285714285714292]","[52.09523809523808, 15.047619047619051]",Opponent,3
UCSB,103.0,Pass,Successful,"[44.47619047619046, 8.76190476190476]","[30.952380952380942, 3.238095238095241]",Opponent,3
UCSB,103.0,Pass,Successful,"[29.23809523809522, 4.19047619047619]","[43.7142857142857, 9.142857142857139]",Opponent,3
UCSB,103.0,Pass,Successful,"[29.42857142857141, 16.38095238095238]","[26.571428571428562, 34.476190476190474]",Opponent,3
UCSB,103.0,Shot(foot),Unsuccessful,"[25.047619047619037, 35.23809523809524]","[1.999999999999993, 36.57142857142857]",Opponent,3
LBSU,104.0,Pass,Unsuccessful,"[52.09523809523808, 44.0]","[42.38095238095237, 33.904761904761905]",UCSD,23
LBSU,104.0,Pass,Successful,"[19.90476190476189, 16.0]","[9.047619047619037, 44.0]",Opponent,23
LBSU,104.0,Shot(foot),Successful,"[9.238095238095227, 41.714285714285715]","[1.999999999999993, 39.42857142857143]",Opponent,23
LBSU,105.0,Throw-in,Successful,"[21.619047619047606, 0.1904761904761898]","[10.952380952380942, 4.571428571428569]",Opponent,23
LBSU,105.0,Pass,Successful,"[6.571428571428562, 11.23809523809524]","[11.333333333333321, 37.333333333333336]",Opponent,23
LBSU,105.0,Shot(foot),Unsuccessful,"[11.142857142857132, 36.19047619047619]","[2.3809523809523725, 38.095238095238095]",Opponent,23
LBSU,106.0,Tackle,Successful,"[69.61904761904759, 12.57142857142857]","[69.61904761904759, 12.57142857142857]",Opponent,6
LBSU,106.0,Shot(foot),Unsuccessful,"[16.09523809523808, 20.95238095238095]","[1.2380952380952266, 36.57142857142857]",Opponent,6
LBSU,107.0,Tackle,Successful,"[35.14285714285713, 18.47619047619048]","[-1, -1]",Opponent,6
LBSU,107.0,Pass,Successful,"[13.809523809523796, 18.47619047619048]","[7.904761904761891, 39.04761904761905]",Opponent,6
LBSU,107.0,Shot(head),Unsuccessful,"[7.3333333333333215, 40.19047619047619]","[1.0476190476190368, 50.095238095238095]",Opponent,6
LBSU,108.0,Pass,Unsuccessful,"[19.7142857142857, 72.38095238095238]","[42.57142857142856, 61.142857142857146]",UCSD,14
LBSU,108.0,Pass,Successful,"[45.99999999999999, 58.476190476190474]","[32.28571428571427, 69.52380952380952]",Opponent,14
LBSU,108.0,Pass,Successful,"[34.76190476190475, 71.23809523809524]","[29.42857142857141, 51.61904761904762]",Opponent,14
LBSU,108.0,Pass,Successful,"[28.28571428571427, 49.714285714285715]","[34.95238095238094, 39.80952380952381]",Opponent,14
LBSU,108.0,Shot(foot),Unsuccessful,"[20.28571428571427, 36.0]","[0.2857142857142776, 32.761904761904766]",Opponent,14
LBSU,109.0,Set Piece,Successful,"[38.76190476190475, 51.61904761904762]","[35.52380952380951, 32.952380952380956]",Opponent,14
LBSU,109.0,Shot(foot),Unsuccessful,"[35.33333333333332, 31.80952380952381]","[0.6666666666666572, 37.333333333333336]",Opponent,14
LBSU,110.0,Set Piece,Successful,"[23.14285714285713, 3.4285714285714306]","[4.666666666666657, 37.714285714285715]",Opponent,14
LBSU,110.0,Shot(head),Successful,"[5.047619047619037, 38.66666666666667]","[0.2857142857142776, 42.476190476190474]",Opponent,14
LBSU,111.0,Set Piece,Successful,"[119.9047619047619, 0.5714285714285694]","[100.28571428571428, 23.80952380952381]",Opponent,14
LBSU,111.0,Shot(foot),Unsuccessful,"[103.33333333333331, 24.95238095238095]","[119.33333333333331, 36.19047619047619]",Opponent,14
LBSU,112.0,Throw-in,Unsuccessful,"[114.95238095238093, 80.0]","[117.42857142857142, 52.57142857142857]",Opponent,14
LBSU,112.0,Tackle,Successful,"[117.04761904761904, 52.38095238095238]","[115.14285714285714, 44.76190476190476]",UCSD,14
LBSU,112.0,Shot(head),Successful,"[114.95238095238093, 43.61904761904762]","[118.95238095238093, 39.80952380952381]",Opponent,14
LBSU,113.0,Throw-in,Successful,"[108.85714285714286, 79.80952380952381]","[113.23809523809524, 54.095238095238095]",Opponent,14
LBSU,113.0,Pass,Successful,"[113.8095238095238, 55.23809523809524]","[110.57142857142856, 45.523809523809526]",Opponent,14
LBSU,113.0,Tackle,Successful,"[114.0, 40.0]","[112.28571428571428, 43.80952380952381]",UCSD,14
LBSU,113.0,Shot(foot),Unsuccessful,"[111.14285714285714, 44.0]","[118.76190476190476, 40.761904761904766]",Opponent,14
LBSU,114.0,Tackle,Successful,"[88.66666666666666, 5.714285714285722]","[-1, -1]",Opponent,13
LBSU,114.0,Pass,Successful,"[106.38095238095238, 2.6666666666666714]","[103.52380952380952, 18.85714285714286]",Opponent,13
LBSU,114.0,Pass,Successful,"[107.14285714285714, 20.76190476190476]","[101.42857142857142, 26.85714285714286]",Opponent,13
LBSU,114.0,Shot(foot),Unsuccessful,"[98.0, 25.33333333333333]","[106.0, 30.47619047619048]",Opponent,13
LBSU,115.0,Pass,Unsuccessful,"[86.19047619047618, 52.76190476190476]","[71.9047619047619, 60.57142857142857]",UCSD,3
LBSU,115.0,Pass,Successful,"[81.23809523809521, 62.095238095238095]","[78.57142857142856, 45.904761904761905]",Opponent,3
LBSU,115.0,Pass,Successful,"[79.52380952380952, 41.142857142857146]","[89.61904761904759, 26.66666666666667]",Opponent,3
LBSU,115.0,Shot(foot),Unsuccessful,"[86.57142857142856, 25.714285714285722]","[118.19047619047618, 40.952380952380956]",Opponent,3
LBSU,116.0,Throw-in,Successful,"[92.66666666666666, 0.0]","[98.19047619047618, 17.14285714285714]",Opponent,3
LBSU,116.0,Pass,Successful,"[99.14285714285714, 23.23809523809524]","[97.61904761904762, 37.714285714285715]",Opponent,3
LBSU,116.0,Shot(foot),Successful,"[97.04761904761904, 39.61904761904762]","[119.33333333333331, 36.57142857142857]",Opponent,3
